Item Title,Item ID,Sold Date,Sold Price,Shipping,Condition,Seller,Format,Item URL
"WORLD SILVER COIN: * 2014 MEXICO LIBERTAD 1 ONZA, BU*",389463965274,"Jan 13, 2026",$105.00,$3.20,,,Auction,https://www.ebay.com/itm/389463965274,1
"2014 MEXICO LIBERTAD 1/2 ONZA SILVER COIN, UNC",389499120850,"Jan 22, 2026",$59.00,$3.20,,,Auction,https://www.ebay.com/itm/389499120850,1
"2014 MEXICO LIBERTAD 1/2 ONZA SILVER COIN, UNC",389511613687,"Jan 25, 2026",$57.00,$5.60,,,Auction,https://www.ebay.com/itm/389511613687,1
"💥2014 MEXICO 1/4 OZ LIBERTAD PROOF, BU. ORIGINAL CAPSULED⭐",389562065430,"Jan 31, 2026",$55.00,$5.60,,,Fixed price,https://www.ebay.com/itm/389562065430,1
2014 MEXICO 1oz SILVER ONZA NGC BRIGHT WHITE BU LIBERTAD MS70,389660388660,"Feb 23, 2026",$310.00,$0.00,,,Fixed price,https://www.ebay.com/itm/389660388660,1
2014 MEXICO 1oz SILVER ONZA NGC BRIGHT WHITE BU LIBERTAD MS70,389695983005,"Mar 15, 2026",$260.00,$0.00,,,Auction,https://www.ebay.com/itm/389695983005,1
"2014 MEXICO LIBERTAD 1/2 ONZA SILVER COIN, UNC",389809022222,"Apr 3, 2026",$76.00,$3.20,,,Auction,https://www.ebay.com/itm/389809022222,1
"💥SILVER COIN: * 2014 MEXICO LIBERTAD 1 ONZA, BU*",389809208754,"Apr 3, 2026",$122.50,$5.60,,,Auction,https://www.ebay.com/itm/389809208754,1
,,"Nov 24, 2025",$85.00,$5.15,,,Fixed price,,1
,,"Jan 5, 2026",$84.00,$5.95,,,Auction,,1
2014 MEXICO SILVER 1 Oz LIBERTAD WINGED VICTORY SATIN BU,397516897068,"Jan 25, 2026",$119.89,$36.18,,,Auction,https://www.ebay.com/itm/397516897068,1
2014 Mexican 1 oz Silver Libertad – .999 Fine Silver – Protective Blister 🇲🇽,397571798673,"Feb 7, 2026",$127.50,$8.75,,,Auction,https://www.ebay.com/itm/397571798673,1
2000 Mexican 1 oz Silver Libertad – .999 Fine Silver – Protective Blister 🇲🇽,397594219639,"Feb 13, 2026",$152.50,$7.70,,,Auction,https://www.ebay.com/itm/397594219639,1
2014 MEXICO SILVER 1 Oz LIBERTAD WINGED VICTORY SATIN BU,397613568341,"Feb 22, 2026",$96.00,$5.95,,,Auction,https://www.ebay.com/itm/397613568341,1
2014 Mo Proof Mexico Libertad 1 oz Silver 999 Onza Ounce,397635394657,"Feb 21, 2026",$185.00,$5.00,,,Fixed price,https://www.ebay.com/itm/397635394657,1
2014 Mexico 1oz Silver Libertad in a Capsule,397667572327,"Mar 9, 2026",$114.06,$0.00,,,Auction,https://www.ebay.com/itm/397667572327,1
2014 1 OZ SILVER .999 MEXICO LIBERTAD,397679453940,"Mar 5, 2026",$120.00,$0.00,,,Fixed price,https://www.ebay.com/itm/397679453940,3
2014 MEXICO SILVER 1 Oz LIBERTAD WINGED VICTORY SATIN BU,397694213057,"Mar 16, 2026",$113.79,$2.89,,,Auction,https://www.ebay.com/itm/397694213057,1
,,"Jan 10, 2026",$95.00,$7.80,,,Fixed price,,1
2014 Mexico 1 oz 0.999 Silver Libertad Coin BU / Uncirculated From Mint Roll,406572350408,"Feb 26, 2026",$121.00,$7.95,,,Fixed price,https://www.ebay.com/itm/406572350408,1
2014 Mexico 1 oz 0.999 Silver Libertad Coin BU / Uncirculated From Mint Roll,406572352803,"Feb 13, 2026",$132.04,$7.95,,,Fixed price,https://www.ebay.com/itm/406572352803,1
2014 Mexico 1 oz 0.999 Silver Libertad Coin BU / Uncirculated From Mint Roll,406572355847,"Jan 21, 2026",$110.00,$7.95,,,Fixed price,https://www.ebay.com/itm/406572355847,1
